X,Y,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Activities,Unique Squirrel ID
-73.96125589,40.78677177,28D,PM,10/12/2018,4,Adult,Cinnamon,Gray,"Black+Cinnamon, White","Gray, Black, & Cinnamon selected as Primary. Gray, Cinnamon, & White selected as Highlights. Made executive adjustments.",Above Ground,4,In tree,true,false,false,false,false,false,true,true,false,false,true,false,false,took nut to bury,28D-PM-159207-02
-73.97050056,40.76652115,06A,PM,10/12/2018,4,Juvenile,Gray,"Gray, Black",+,"Gray & Cinnamon selected as Primary. Gray, Cinnamon & White selected as Highlights. Made executive adjustments.",Above Ground,7,In the weeds by the pool,false,false,true,false,false,true,true,false,true,false,true,false,true,running from #3,06A-PM-249389-10
-73.97018054,40.79559561,37B,PM,10/11/2018,17,?,Black,"Black, Cinnamon",Gray+,Cinnamon stripe on back,Ground Plane,FALSE,On rocks,false,true,false,false,true,true,true,false,true,true,false,true,true,jumping back & forth on tree,37B-PM-124881-18
-73.95833685,40.79918512,29C,AM,10/13/2018,9,?,Gray,"Black, Cinnamon","Gray+Black, White",white back legs,Above Ground,4,tree near large rock on Bridle Path,false,false,false,false,false,true,true,true,true,false,false,true,true,together w/ #7,29C-AM-329905-16
-73.95295629,40.79902277,17E,AM,10/09/2018,19,?,Black,"Gray, Black","Cinnamon+Gray, Black","""Warm brown"" written in for Primary.",Above Ground,20,near Strawberry Fields,false,true,true,false,true,true,false,true,false,true,true,false,false,standing on back legs,17E-AM-521171-05
-73.95327141,40.7913043,06C,PM,10/15/2018,5,?,Cinnamon,White,Cinnamon+,"3/4 length tail, hair loss",Ground Plane,FALSE,Shore,true,false,true,false,true,true,true,false,false,true,false,true,false,climbing (down),06C-PM-472659-05
-73.95664178,40.76949072,38H,PM,10/10/2018,22,?,Black,Gray,"Gray+Black, Cinnamon",skinny tail,Above Ground,6,Tree trunk,true,false,true,true,true,true,true,false,true,false,true,false,true,traveling,38H-PM-353267-23
-73.96097515,40.79160749,41G,PM,10/09/2018,24,?,Cinnamon,"Cinnamon, White","Cinnamon+Gray, Black","Cinnamon head, White belly",Ground Plane,FALSE,edge of park at 108th West,false,false,false,false,false,true,false,false,true,true,false,false,true,"eating (a mushroom),circles around us,really fat,scratching himself,grooming activity",41G-PM-958463-10
-73.97851349,40.76577632,21G,AM,10/17/2018,6,Juvenile,Cinnamon,"Black, Cinnamon",Black+Cinnamon,"Gray, Black, & Cinnamon selected as Primary. Gray, Black, & White selected as Highlights. Made executive adjustments.",Ground Plane,FALSE,climbed up tree,false,true,false,true,true,false,false,false,true,false,true,true,true,chasing (#4),21G-AM-449117-13
-73.97607749,40.76568959,21A,PM,10/06/2018,3,Adult,Black,Gray,Black+Gray,too far to note 30',Above Ground,5,Under Tupelo Tree,true,false,false,true,false,false,true,true,false,false,false,false,true,relaxing,21A-PM-610576-18
-73.9529109,40.77630429,20A,PM,10/17/2018,22,?,Cinnamon,Black,Black+White,"Didn't see squirrel size, or colors",Ground Plane,FALSE,grass,true,false,false,true,true,true,true,true,true,false,true,true,true,chased a bird carrying massive wad of grass,20A-PM-644716-17
-73.96209438,40.78211474,04E,PM,10/13/2018,1,Juvenile,Black,Gray,+,Also looks quite brown - minimal body highlight coloring - black edges,Above Ground,4,Large tree by (fence of the conservatory) about to climb up,true,false,true,true,false,false,true,true,false,false,true,true,false,climbing (over small wire fence then on the ground),04E-PM-559387-15
-73.98086945,40.79203506,02A,PM,10/06/2018,20,?,Cinnamon,Black,Gray+White,tail straight,Above Ground,10,root bed of tree,true,false,true,false,true,true,true,false,false,false,false,true,true,jumping crazily / digging hole,02A-PM-442873-12
-73.97796864,40.78896803,23H,AM,10/10/2018,22,?,Gray,Black,Black+White,patches of white on haunches,Above Ground,40,Under Tupelo Tree,false,false,false,false,true,false,true,false,true,false,true,false,false,grooming,23H-AM-516219-10
-73.9603002,40.78060994,09F,AM,10/20/2018,16,Adult,Gray,"Black, Cinnamon",Black+Cinnamon,"""Warm brown"" written in for Primary.",Ground Plane,FALSE,middle of grass,true,false,false,true,false,true,true,true,false,false,true,false,true,new movement flailing arms while foraging,09F-AM-981196-11
-73.98099946,40.77454447,16D,PM,10/11/2018,23,Adult,Cinnamon,White,Gray+Cinnamon,Cinnamon on the tail,Above Ground,15,Tree to ground,true,false,false,true,false,true,false,false,false,true,true,true,true,begging,16D-PM-172981-10
-73.97610329,40.80001728,17A,PM,10/11/2018,11,Adult,Cinnamon,"Black, Cinnamon, White","Gray+Black, White","Gray, Cinnamon & White selected as Primary. White selected as Highlights. Made executive adjustments.",Ground Plane,FALSE,Fence pole,true,true,true,true,true,false,false,false,true,true,true,true,false,posing,17A-PM-827498-06
-73.96390814,40.7799156,20G,AM,10/18/2018,13,?,Black,"Black, Cinnamon","Black+Cinnamon, White",Side stripes,Ground Plane,FALSE,building nest,false,false,false,false,true,true,false,false,true,false,true,false,false,buried nut,20G-AM-863488-06
-73.9594076,40.78080303,08E,AM,10/10/2018,27,?,Gray,White,Black+Gray,notch on tail,Ground Plane,FALSE,Shore,false,false,true,true,false,false,false,false,true,false,false,true,true,burying,08E-AM-333151-05
-73.960663,40.77067151,03H,PM,10/08/2018,10,?,Black,White,Gray+Cinnamon,Gray tail & butt,Above Ground,4,by large tree in sectioned off area,true,false,false,true,true,true,true,false,true,true,true,true,false,carrying nut away,03H-PM-579221-12
-73.97410827,40.7928942,19C,AM,10/20/2018,3,Adult,Cinnamon,"Gray, White",Cinnamon+Black,"White legs, front & back",Ground Plane,FALSE,Between ground & tree,true,true,true,false,false,true,true,false,true,false,true,false,true,met #4 while foraging and briefly tussled,19C-AM-226283-07
-73.95876994,40.78933373,09D,AM,10/10/2018,9,Juvenile,Cinnamon,"Gray, Black",Black+Cinnamon,"Gray lower back, Gray & Cinnamon selected as Primary with ""lower back"" written in next to Gray. White selected as Highlights. Made executive adjustments.",Ground Plane,FALSE,running up tree,false,true,true,true,false,true,true,true,true,true,true,false,false,climbing (down tree),09D-AM-782177-28
-73.97370023,40.77268349,03C,PM,10/17/2018,28,?,Black,"Gray, Black",Gray+Black,"Gray, Black, & Cinnamon selected as Primary. Gray, Cinnamon, & White selected as Highlights. Made executive adjustments.",Above Ground,7,edge of park at 108th West,false,false,false,false,true,true,true,true,true,true,false,false,false,was chased by # 11,03C-PM-170656-23
-73.97092905,40.76781113,06G,AM,10/13/2018,12,?,Cinnamon,"Gray, Black",Gray+Black,"Gray, Black, & Cinnamon selected as Primary. Gray, Cinnamon, & White selected as Highlights. Made executive adjustments.",Above Ground,30,Arbor path & hill w/ bushes,true,true,true,false,false,false,false,true,false,false,false,true,true,burying,06G-AM-483576-18
-73.95769127,40.78886959,22I,AM,10/19/2018,23,?,Gray,"Black, White",Black+,Cinnamon oval on back,Ground Plane,FALSE,tree,false,false,true,true,true,true,true,true,true,false,true,false,true,2/3 were chasing each other,22I-AM-497931-07
-73.96073619,40.7879546,02H,PM,10/07/2018,14,Juvenile,Black,"Black, Cinnamon",Black+Gray,primary color: brown ( I marked cinnamon as closest to brown - JO),Ground Plane,FALSE,"on turn, see map",true,false,false,true,false,false,true,false,true,true,true,false,false,drinking,02H-PM-396306-22
-73.9544617,40.77453155,32C,PM,10/11/2018,1,?,Gray,White,"Cinnamon+Gray, White",black in tail,Above Ground,8,lawn,false,true,true,true,false,false,true,true,true,true,false,false,true,"chasing (#4),digging",32C-PM-460002-29
-73.96048533,40.79838853,37F,AM,10/14/2018,18,Juvenile,Gray,"Gray, White",Black+Gray,"Cinnamon head, White belly",Ground Plane,FALSE,root bed of tree,true,false,false,false,true,true,true,true,true,false,false,false,false,playing w/ #6,37F-AM-595241-29
-73.96329277,40.77022909,16H,PM,10/13/2018,17,?,Gray,Black,"Black+Gray, White",Cinnamon tail & belly,Ground Plane,FALSE,Elm tree,true,true,true,false,false,true,false,true,true,false,true,false,false,"peeking out of tree,did *not* come out",16H-PM-662746-27
-73.97821374,40.78013225,04G,AM,10/19/2018,27,Juvenile,Black,"Black, Cinnamon, White","Cinnamon+Black, White",Big one! Beautiful tail,Ground Plane,FALSE,near fence,false,true,true,false,true,false,true,true,true,true,false,false,true,hopped away,04G-AM-722826-05
-73.96959877,40.79813336,21E,PM,10/16/2018,9,?,Cinnamon,"Black, Cinnamon, White",Black+,Sighting was far away,Ground Plane,FALSE,hopped over fence and chased # 6 around tree & ran it to end of lawn,true,true,true,true,false,false,false,false,false,true,true,false,false,chasing #3,21E-PM-735489-08
-73.97282146,40.77968836,15G,AM,10/13/2018,9,Adult,Gray,Black,Gray+,Gray & Cinnamon selected as Primary. Black & Cinnamon selected as Highlights. Made executive adjustments.,Above Ground,8,on a little pedestal-shaped part of a tree,false,false,true,true,false,true,true,false,true,true,true,true,true,hiding nut,15G-AM-248455-23
-73.97348832,40.78739179,32E,PM,10/13/2018,23,Adult,Gray,Gray,Cinnamon+,Gray patches on back legs,Ground Plane,FALSE,root bed of tree,false,false,false,true,false,false,true,true,false,false,true,false,true,eating (ate upside down on a tree — #jealous),32E-PM-599845-01
-73.95057023,40.77890911,01E,AM,10/20/2018,10,Adult,Gray,Gray,Cinnamon+,Cinnamon & White selected as Primary. Cinnamon & White selected as Highlights. Made executive adjustments.,Above Ground,3,in the playground.,false,false,false,true,false,false,true,true,true,false,false,true,false,nut in mouth,01E-AM-550615-01
-73.96880084,40.7745652,17I,AM,10/18/2018,19,Adult,Cinnamon,"Gray, Black",Black+,just outside hectare,Ground Plane,FALSE,oak tree,true,false,false,true,true,false,false,false,false,false,true,true,true,looking in bush,17I-AM-252935-11
-73.95311548,40.79955441,22D,AM,10/12/2018,29,?,Cinnamon,"Black, Cinnamon",Cinnamon+Gray,"Gray & Cinnamon selected as Primary with a note that it was ""hard to tell"".",Above Ground,40,chasing from tree to ground,true,false,true,true,false,true,true,false,false,true,true,false,false,staring at me,22D-AM-897809-24
-73.96131759,40.77932244,21E,PM,10/13/2018,15,Adult,Black,"Black, White",Cinnamon+White,Gray & Cinnamon selected as Primary. Cinnamon & White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,ran to tree,true,false,true,false,false,false,true,true,false,true,false,true,false,scratching self,21E-PM-622377-12
-73.95617225,40.79638998,12I,PM,10/18/2018,5,Juvenile,Cinnamon,"Gray, White",Gray+Black,White Belly,Above Ground,4,By large tree,false,false,false,false,false,false,true,false,true,false,true,false,true,eating bread it found on ground,12I-PM-748691-23
-73.96535727,40.77300688,14H,AM,10/11/2018,15,Adult,Black,"Black, Cinnamon, White",Black+,"High in tree, unable to tell",Ground Plane,FALSE,on a fallen branch,true,true,false,false,true,false,false,false,true,true,true,true,true,stole (found?) an entire sandwich,14H-AM-419631-05
-73.96302256,40.77241363,06E,AM,10/07/2018,20,Adult,Black,"Gray, Black",Black+White,Fat!,Above Ground,25,Bushes,true,false,false,true,true,false,false,true,true,true,true,false,false,"foraging (foraged,ran to tree root,munched)",06E-AM-549167-24
-73.96567539,40.76600683,09G,PM,10/07/2018,23,Adult,Black,Cinnamon,Gray+White,black in tail,Ground Plane,FALSE,ran up a tree,true,false,false,false,true,true,true,false,true,true,false,true,true,communicating from tree,09G-PM-977163-06
-73.97502076,40.78785446,37A,PM,10/13/2018,30,?,Black,"Gray, Black",Cinnamon+Gray,Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,Moved 20+ feet high above top of tree limb,true,false,true,false,true,true,false,true,true,true,false,false,false,buried an acorn,37A-PM-360637-05
-73.95844699,40.77788569,14D,PM,10/16/2018,25,Adult,Black,Cinnamon,+,cinnamon tail,Above Ground,15,along the road,false,true,false,false,false,false,true,true,true,true,true,false,false,jumping between branches,14D-PM-338976-19
-73.97233199,40.79534286,13H,PM,10/06/2018,28,Juvenile,Gray,"Cinnamon, White",Cinnamon+Gray,skinny tail,Above Ground,15,another tree,true,true,true,true,false,false,true,false,false,false,false,true,false,gathering,13H-PM-758281-25
-73.98039416,40.78157137,23E,PM,10/11/2018,2,Adult,Cinnamon,White,"Gray+Black, Cinnamon",White underbelly,Above Ground,5,by water,false,true,false,true,false,false,false,false,false,false,true,true,false,"got fed twice by grandpa,grabbed from grass and ate in tree",23E-PM-432414-14
-73.96086699,40.79899868,40F,PM,10/18/2018,13,Adult,Gray,Black,"Cinnamon+Gray, Black",dark gray,Above Ground,8,Tree to ground,false,false,true,false,true,true,true,false,false,false,true,false,false,wresting w/ branch,40F-PM-916760-21
-73.97559079,40.77144262,11F,AM,10/11/2018,24,Adult,Black,White,"Gray+Black, Cinnamon, White",Gray & Cinnamon selected as Primary. Gray & White selected as Highlights. Made executive adjustments.,Above Ground,3,on tree roots,false,true,false,true,true,true,true,false,true,false,false,true,true,"lying on belly on branch,eating big nut",11F-AM-385282-06
-73.95159356,40.79549302,21F,PM,10/16/2018,16,Juvenile,Cinnamon,"Gray, Black","Gray+Black, White",Can't tell :(,Ground Plane,FALSE,root bed of tree,false,true,false,true,false,false,false,false,true,false,false,false,false,statue,21F-PM-592356-17
-73.95117011,40.79225297,39H,AM,10/09/2018,15,Adult,Gray,White,"Cinnamon+Gray, White",white at end of tail,Above Ground,4,rocks,true,false,true,true,false,false,false,false,false,true,true,true,false,chasing #4,39H-AM-617681-12
-73.95239816,40.79205317,01C,PM,10/17/2018,25,Juvenile,Gray,"Gray, White","Black+Cinnamon, White",just outside hectare,Above Ground,8,"in bushes, then ran across path",true,false,true,true,false,true,false,true,true,true,false,false,false,stood on fence,01C-PM-895460-09
-73.96952197,40.79465367,42H,PM,10/16/2018,10,Juvenile,Black,"Cinnamon, White",Cinnamon+Black,Partial missing tail,Ground Plane,FALSE,large tree,true,false,false,false,true,false,false,false,true,true,false,true,false,fighting w/ pigeons,42H-PM-405963-20
-73.98067267,40.79170469,04C,AM,10/18/2018,14,Adult,Gray,"Black, White",Cinnamon+Gray,large white highlight,Above Ground,8,EDGE OF WOODS,false,true,true,true,false,false,true,true,true,false,false,false,false,"walking,exploring - digging in flower bed",04C-AM-358312-03
-73.9519752,40.78695854,30D,AM,10/20/2018,10,Juvenile,Gray,"Cinnamon, White",Cinnamon+Gray,"Gray, Black, & Cinnamon selected as Primary. Gray, Cinnamon, & White selected as Highlights. Made executive adjustments.",Above Ground,15,edge of park @ 98th,true,false,false,false,false,true,true,false,false,true,true,true,false,foraging (on the tree itself),30D-AM-891744-22
-73.96769784,40.76953152,38B,PM,10/16/2018,25,?,Gray,"Black, Cinnamon, White","Cinnamon+Gray, Black",white patch,Above Ground,4,by tree,false,false,true,false,true,true,true,false,false,true,true,false,true,foraging (on the tree itself),38B-PM-726414-10
-73.95077003,40.76605584,39C,AM,10/18/2018,14,Adult,Gray,"Gray, White",Gray+Cinnamon,Cinnamon along tail & back,Ground Plane,FALSE,middle of grass,true,false,false,true,true,true,true,false,true,true,false,true,true,met #4 while foraging and briefly tussled,39C-AM-260045-07
-73.95086544,40.79733174,34F,AM,10/15/2018,26,Adult,Gray,White,Cinnamon+,"Gray & Cinnamon selected as Primary. Gray, Cinnamon & White selected as Highlights. Made executive adjustments.",Above Ground,25,Different tree,true,false,false,true,false,true,true,false,false,false,true,false,false,jump,34F-AM-884313-05
-73.95434268,40.7866216,14D,AM,10/08/2018,30,Juvenile,Black,"Black, White",+,Cinnamon along tail & back,Ground Plane,FALSE,Climbing up rocks,true,false,false,true,true,true,true,false,false,true,true,true,false,eating (berries),14D-AM-461523-16
-73.97190205,40.79295503,26A,AM,10/18/2018,23,Juvenile,Black,White,Black+Cinnamon,Partial missing tail,Ground Plane,FALSE,Across Transverse,false,false,false,false,false,false,true,true,true,true,false,true,false,still,26A-AM-456450-17
-73.96905234,40.78186403,01I,PM,10/16/2018,9,Adult,Gray,"Black, Cinnamon",Cinnamon+White,"High in tree, unable to tell",Above Ground,2,on lawn in front of a tree,true,true,false,false,false,true,true,true,true,false,true,false,true,chasing (#6),01I-PM-717484-06
-73.95440156,40.76904084,28D,AM,10/08/2018,25,?,Black,"Black, Cinnamon",Gray+Black,Light Cinnamon,Ground Plane,FALSE,CLIMBED THE TREE,false,false,false,false,false,true,false,true,false,false,false,true,false,"foraging?,crossing road",28D-AM-720473-05
-73.97119556,40.76931819,38C,PM,10/20/2018,14,Juvenile,Black,Gray,Cinnamon+Gray,But it was kind of dark?,Above Ground,25,Fence,false,true,false,false,false,true,true,false,false,true,true,true,false,standing upright,38C-PM-216351-16
-73.97583027,40.78904795,08F,PM,10/20/2018,3,Juvenile,Cinnamon,"Cinnamon, White",Black+,Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Above Ground,4,went up tree,false,true,false,false,true,true,true,false,true,false,true,false,false,moseying,08F-PM-881215-11
-73.96365452,40.78006081,28A,PM,10/18/2018,20,?,Gray,"Black, White",Gray+Black,black in tail,Above Ground,6,Tree trunk,true,false,true,false,true,true,true,false,true,true,false,false,false,chased by dog #2,28A-PM-308976-05
-73.95172886,40.77197071,30H,PM,10/18/2018,16,?,Black,"Black, Cinnamon",Cinnamon+,Cinnamon & White selected as Primary. Cinnamon & White selected as Highlights. Made executive adjustments.,Above Ground,8,edge of park at 108th West,true,true,true,false,true,true,true,true,true,false,true,false,false,2/3 were chasing each other,30H-PM-282277-10
-73.95927762,40.78221866,24B,AM,10/06/2018,2,Adult,Black,Gray,"Gray+Black, Cinnamon","Cinnamon head, White (Almost Silver)",Above Ground,5,"Behind fence, tree trunk",false,true,true,true,false,false,true,true,false,true,false,false,false,chilling,24B-AM-626708-01
-73.96323767,40.76717133,35F,AM,10/08/2018,10,?,Gray,"Gray, White","Gray+Cinnamon, White",But it was kind of dark?,Ground Plane,FALSE,tree trunk,false,true,false,false,false,true,false,false,false,true,true,true,true,carrying leaves,35F-AM-563069-21
-73.97810366,40.78540063,31I,PM,10/09/2018,3,Adult,Cinnamon,"Black, White","Gray+Cinnamon, White",Black & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,ran under dumpster w/ nut,false,false,false,false,false,false,false,true,true,false,true,true,false,climbing (tree),31I-PM-189897-17
-73.96182471,40.77438135,06B,PM,10/16/2018,11,?,Gray,Gray,Black+,vid!,Ground Plane,FALSE,another tree,false,true,false,false,true,false,false,false,true,false,true,true,false,running from #7,06B-PM-224826-03
-73.95003444,40.79299101,11G,PM,10/16/2018,11,Juvenile,Cinnamon,Black,Cinnamon+White,Drawing included on tally sheet,Ground Plane,FALSE,close to tall tree & light post,false,true,true,false,true,true,true,false,true,false,false,false,false,canoodling w/ #9,11G-PM-615131-29
-73.97675479,40.77583785,02C,PM,10/10/2018,21,Adult,Gray,"Black, White","Cinnamon+Black, White",black in tail,Above Ground,30,bushes,true,true,true,true,false,true,true,true,true,false,true,true,false,running from #7,02C-PM-280161-29
-73.96486395,40.78093799,04E,AM,10/08/2018,21,Adult,Gray,"Gray, Black",+,Gray & White selected as Primary & Highlights. Made executive adjustments.,Above Ground,30,grass field,true,true,true,false,true,false,true,true,false,true,true,true,false,nest building,04E-AM-885968-04
-73.95357677,40.7653198,37E,PM,10/11/2018,22,Adult,Gray,Gray,Black+White,white neck and belly,Ground Plane,FALSE,By The Road,true,false,true,false,true,false,true,true,true,false,false,false,false,playing w/ #8,37E-PM-839617-05
-73.95787118,40.76746137,33G,AM,10/16/2018,13,?,Gray,White,"Gray+Black, Cinnamon","Off-white, decorator's white?",Above Ground,20,in the bushes beneath a tree,false,false,true,true,true,false,false,true,true,true,false,true,false,buried an acorn,33G-AM-852425-01
-73.95924663,40.77872952,09E,PM,10/19/2018,7,Juvenile,Cinnamon,"Gray, Black","Gray+Black, Cinnamon, White",skinny tail,Ground Plane,FALSE,Crossing path to tree,false,true,false,true,true,true,false,false,false,true,true,true,false,watching,09E-PM-985691-26
-73.95907472,40.78180828,22I,PM,10/20/2018,23,Adult,Cinnamon,Black,"Gray+Black, Cinnamon, White",White selected as Primary. Black selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,went up tree,true,false,true,false,false,false,true,false,true,true,false,false,false,watching me - didn't move,22I-PM-535456-27
-73.96985732,40.7860361,30C,PM,10/17/2018,17,Adult,Black,"Black, Cinnamon","Gray+Black, Cinnamon, White",Gray & Cinnamon selected as Primary. Gray selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,grass,true,false,false,false,true,true,true,true,false,false,false,true,true,eating (ate upside down on a tree — #jealous),30C-PM-314521-04
-73.97192899,40.77517948,33B,PM,10/10/2018,30,Adult,Gray,Cinnamon,Cinnamon+,Gray & White selected as Primary. Black & Cinnamon selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,Climbing tree,false,true,false,false,false,true,false,true,false,true,false,false,true,was hanging out w/ #2 until i showed up,33B-PM-348422-14
-73.95571485,40.78937949,39E,AM,10/08/2018,2,Adult,Cinnamon,Gray,Gray+,Cinnamon tail & belly,Above Ground,20,climbed tree,false,false,false,false,true,false,false,true,false,true,false,false,true,following #1,39E-AM-585741-18
-73.9556912,40.79519373,12D,AM,10/11/2018,12,Juvenile,Cinnamon,"Gray, White",Cinnamon+Gray,Fat!,Above Ground,2,Tree,false,false,true,false,false,true,false,true,true,false,true,true,false,stood on back legs,12D-AM-279508-22
-73.95390059,40.79236754,28C,AM,10/11/2018,25,?,Cinnamon,Gray,"Gray+Black, White",Blonde? in Highlights,Ground Plane,FALSE,chasing from tree to ground,true,true,true,false,false,true,false,false,false,true,false,true,true,in tree,28C-AM-890716-22
-73.95244921,40.76630556,42C,PM,10/20/2018,10,Juvenile,Gray,Cinnamon,Gray+Cinnamon,standard coloration,Ground Plane,FALSE,in the bushes beneath a tree,false,true,false,true,true,false,false,false,true,true,true,true,true,chased by dog #2,42C-PM-379729-16
-73.96508361,40.78182828,04C,PM,10/19/2018,18,Adult,Black,Black,Black+,white belly,Ground Plane,FALSE,lawn @ edge of landscaped area,false,false,true,true,false,false,false,false,false,true,true,false,true,running (from birds),04C-PM-981563-28
-73.96539251,40.76860503,32C,AM,10/13/2018,22,Juvenile,Cinnamon,Black,Cinnamon+Gray,Nothing selected as Primary. Gray selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,maple tree,false,false,true,false,false,true,false,false,false,false,true,false,true,unknown,32C-AM-667670-22
-73.95606272,40.77343255,13A,AM,10/07/2018,27,Adult,Gray,"Gray, Black",Gray+Cinnamon,Drawing included.,Ground Plane,FALSE,On the rock,true,false,false,false,true,false,true,false,false,true,false,true,false,was hanging out w/ #2 until i showed up,13A-AM-318565-25
-73.96072579,40.79964894,09E,PM,10/06/2018,11,?,Cinnamon,"Black, White",Black+,Drawing included.,Above Ground,7,on the lawn East of the fountain,false,false,false,false,false,true,true,false,true,true,false,true,true,running (with nut),09E-PM-187081-02
-73.95909098,40.76992763,39A,PM,10/09/2018,16,?,Cinnamon,"Gray, White","Gray+Black, White",white back legs,Ground Plane,FALSE,Climbed fence,true,true,false,true,true,false,false,false,true,true,true,false,true,did not notice dog sitting a few yards away (10-20 ft),39A-PM-547814-21
-73.9561414,40.78247545,23I,AM,10/12/2018,17,?,Black,"Gray, Black",Black+White,Gray & Cinnamon selected as Primary. Gray & White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,Rocky area,false,true,false,false,false,false,true,true,false,false,true,true,false,chasing #1 and climbing tree w/ #1,23I-AM-863344-03
-73.95317965,40.7866746,32I,PM,10/20/2018,19,Adult,Cinnamon,"Gray, White","Cinnamon+Black, White",small adult,Above Ground,3,Across Transverse,false,true,false,true,true,false,false,false,true,false,false,true,true,eating (nut),32I-PM-825267-12
-73.97053309,40.78964295,08D,PM,10/16/2018,18,Juvenile,Cinnamon,"Gray, White",Cinnamon+,Gray tail & butt,Above Ground,25,Ground then up tree,true,true,true,true,true,false,true,true,false,false,false,false,false,standing,08D-PM-757025-07
-73.96935145,40.7846147,09I,AM,10/15/2018,3,?,Gray,Cinnamon,Cinnamon+Gray,(very brown),Above Ground,4,on tree facing downward,false,true,false,false,true,true,false,true,false,true,true,true,true,chasing (#1),09I-AM-385151-17
-73.97820409,40.76525468,22E,PM,10/08/2018,21,Adult,Gray,"Gray, Black","Gray+Black, White",White selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.,Above Ground,5,Rock,true,false,true,true,true,false,true,true,false,true,false,true,true,chasing (#4),22E-PM-306802-12
-73.9629793,40.77640467,09A,AM,10/08/2018,27,Adult,Black,"Gray, White","Gray+Black, Cinnamon","Black tail & edge, Cinnamon mid, While tail edge",Above Ground,7,on path,false,false,true,false,true,true,false,false,false,true,false,true,true,climbing (down from ~10'),09A-AM-975784-27
-73.98002867,40.78313818,07C,PM,10/10/2018,26,Juvenile,Gray,"Black, Cinnamon, White","Gray+Black, Cinnamon",Only peeked head out,Above Ground,7,Running from one tree to the other,true,true,false,true,false,true,true,false,true,true,true,true,false,eating loudly <- peanuts w/ shells,07C-PM-701037-02
-73.96652166,40.76800426,35B,AM,10/10/2018,16,?,Gray,Cinnamon,"Gray+Cinnamon, White",had .5 of a tail,Above Ground,8,"in bushes, then ran across path",false,true,false,false,false,false,true,false,false,true,false,false,true,climbing fence!,35B-AM-974580-04
-73.96409956,40.77725549,14D,PM,10/18/2018,6,Adult,Black,Black,"Gray+Black, White",gray tail,Above Ground,6,lawn,true,true,true,false,true,false,false,false,true,false,false,false,true,eating (nuts),14D-PM-126866-21
-73.97215064,40.76607968,29B,AM,10/15/2018,25,Juvenile,Cinnamon,Cinnamon,"Gray+Black, Cinnamon",!!!,Above Ground,8,root bed of tree,true,false,false,true,false,false,false,true,false,true,true,false,false,"hanging out,watching world",29B-AM-609269-17
-73.96258467,40.76767725,05B,AM,10/08/2018,12,?,Black,White,"Gray+Black, Cinnamon",Cinnamon on shoulders,Ground Plane,FALSE,on tree,false,false,true,true,false,false,false,false,false,true,false,false,true,chasing squirrel #3,05B-AM-955169-17
-73.98019975,40.77888548,14H,AM,10/14/2018,11,Juvenile,Gray,White,"Cinnamon+Black, White",Cinnamon stripe on back,Above Ground,3,"high in tree, couldn't see it, only heard it",true,false,false,true,false,false,true,true,false,false,true,true,true,eating (on branch),14H-AM-948978-08
-73.97998447,40.7695833,30H,AM,10/09/2018,15,Juvenile,Black,"Gray, White","Gray+Black, Cinnamon, White","Gray tail, Cinnamon feet",Ground Plane,FALSE,"no clue, way up a tree!",false,true,false,false,true,true,true,false,false,false,false,true,true,together w/ #7,30H-AM-896759-20
-73.95529864,40.78489256,01D,PM,10/18/2018,15,Adult,Cinnamon,"Gray, Black",Gray+,too far to note 30',Ground Plane,FALSE,playground,true,true,true,true,true,false,true,false,false,true,true,true,true,running from squirrel #5,01D-PM-564843-25
-73.96983533,40.78918525,17E,PM,10/18/2018,16,Adult,Black,Black,"Cinnamon+Gray, White",Gray & Cinnamon selected as Primary. Cinnamon & White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,"Behind fence, tree trunk",false,true,true,true,false,true,true,true,true,false,false,true,true,drank from a pond of rain water,17E-PM-521501-23
-73.9771642,40.7930976,14I,AM,10/20/2018,10,Adult,Gray,Cinnamon,"Cinnamon+Black, White",Gray & Cinnamon selected as both Primary and Highlights. Made executive adjustments.,Ground Plane,FALSE,underneath a tree,false,true,false,false,true,true,false,true,true,false,true,false,false,burying nut,14I-AM-541850-02
-73.96474092,40.77195753,10F,PM,10/08/2018,12,Juvenile,Gray,"Gray, Black",Gray+,"Off-white, decorator's white?",Ground Plane,FALSE,Bushes,false,true,false,false,true,true,false,true,false,false,false,true,false,hiding in log,10F-PM-606930-24
