X,Y,Hectare,Shift,Date,Hectare Squirrel Number,Age,Primary Fur Color,Highlight Fur Color,Combination of Primary and Highlight Color,Color notes,Location,Above Ground Sighter Measurement,Specific Location,Running,Chasing,Climbing,Eating,Foraging,Kuks,Quaas,Moans,Tail flags,Tail twitches,Approaches,Indifferent,Runs from,Other Activities,Unique Squirrel ID
-73.96209438,40.78211474,26I,AM,10/12/2018,7,Adult,Gray,White,Gray+White,Nothing selected as Primary. Gray selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,on tree,false,false,false,false,true,false,false,false,false,false,false,false,false,small jumps,26I-AM-364131-08
-73.98086945,40.79203506,17G,AM,10/13/2018,9,Adult,Gray,Cinnamon,Gray+White,too far to note 30',Ground Plane,FALSE,in a tree with red berries,false,false,false,true,true,false,false,false,false,true,false,false,true,chasing #5,17G-AM-188191-03
-73.97796864,40.78896803,09A,AM,10/10/2018,13,Adult,Gray,Cinnamon,Gray+Cinnamon,Gray & Cinnamon selected as Primary. Black selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,bush,false,false,true,false,true,false,false,false,false,false,false,false,true,chillin',09A-AM-421197-29
-73.9603002,40.78060994,34D,AM,10/15/2018,1,Adult,Cinnamon,Black,Gray+,"White legs, front & back",Ground Plane,FALSE,Grass,true,false,false,false,false,false,false,false,false,false,false,false,true,hanging upside down,34D-AM-209273-18
-73.98099946,40.77454447,09I,PM,10/19/2018,29,Adult,Gray,White,Gray+,Only peeked head out,Above Ground,4,tree trunk,true,false,false,false,true,false,false,false,false,false,false,false,true,new movement flailing arms while foraging,09I-PM-738838-12
-73.97610329,40.80001728,30A,AM,10/19/2018,8,Adult,Gray,Cinnamon,Gray+White,"Gray, Black, & Cinnamon selected as Primary. Gray, Cinnamon, & White selected as Highlights. Made executive adjustments.",Ground Plane,FALSE,ran under dumpster w/ nut,true,false,false,false,false,false,false,false,false,false,false,false,false,burying nut,30A-AM-280686-20
-73.96390814,40.7799156,07I,PM,10/10/2018,24,Adult,Gray,White,Gray+Cinnamon,"Gray tail, Cinnamon feet",Above Ground,4,building nest,false,false,false,false,false,false,false,false,false,false,false,false,false,digging one hole w/ determination,07I-PM-680147-26
-73.9594076,40.78080303,14I,AM,10/07/2018,22,Adult,Gray,Gray,"Gray+Cinnamon, White",Cinnamon on shoulders,Ground Plane,FALSE,elevated ground,false,false,false,false,false,false,false,false,false,true,false,true,true,hiding from bird,14I-AM-592033-01
-73.960663,40.77067151,32E,PM,10/13/2018,4,Adult,Gray,Cinnamon,Gray+Cinnamon,too far to note 30',Ground Plane,FALSE,tree,false,false,false,false,false,false,false,false,false,false,false,false,true,digging,32E-PM-179086-23
-73.97410827,40.7928942,11G,AM,10/19/2018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,"Very far, so appx",Above Ground,10,edge of park @ 98th (north),false,false,false,false,true,false,false,false,false,false,false,true,false,"got threatened by dog (same dog,dog #1)",11G-AM-857230-28
-73.95876994,40.78933373,26A,PM,10/07/2018,27,Juvenile,Cinnamon,"Cinnamon, White",Gray+Cinnamon,Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,on fence,false,false,false,false,false,false,false,false,false,false,false,true,false,eating (a peanut),26A-PM-947463-03
-73.97370023,40.77268349,15E,PM,10/15/2018,3,Adult,Gray,White,Gray+,Gray & Cinnamon selected as Primary. Nothing selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,"Ran across path to eat behind fence, next to the fence.",false,false,true,true,true,false,false,false,false,false,false,false,false,chasing #7,15E-PM-160833-04
-73.97092905,40.76781113,39E,PM,10/17/2018,22,Juvenile,Gray,White,Gray+Cinnamon,Too far & cloudy to tell,Ground Plane,FALSE,tree,true,false,false,false,true,false,false,false,false,true,false,true,true,wrestling with mother,39E-PM-772081-12
-73.95769127,40.78886959,09A,PM,10/11/2018,13,Adult,Gray,Cinnamon,Gray+Black,"Gray & Cinnamon selected as Primary: ""much browner, like 1/2 & 1/2"".",Ground Plane,FALSE,foot of tree,false,false,false,false,false,false,false,false,false,false,false,false,false,i think it climbed the tree when i first saw it.,09A-PM-762804-10
-73.96073619,40.7879546,04H,AM,10/13/2018,8,Adult,Gray,Cinnamon,Cinnamon+White,black in tail,Above Ground,5,by water,false,false,false,true,true,false,false,false,false,false,false,false,false,chilling,04H-AM-850695-25
-73.9544617,40.77453155,10G,AM,10/11/2018,7,Juvenile,Gray,White,Gray+Cinnamon,Gray & Cinnamon selected as Primary. Nothing selected as Highlights. Made executive adjustments.,Above Ground,40,in tree,true,false,false,false,false,false,false,false,false,true,false,true,true,digging,10G-AM-640017-17
-73.96048533,40.79838853,21A,PM,10/09/2018,27,Adult,Gray,Cinnamon,Gray+White,But it was kind of dark?,Ground Plane,FALSE,on a rock,true,true,true,false,false,false,false,false,false,true,false,false,false,hanging on fence,21A-PM-809490-06
-73.96329277,40.77022909,34I,PM,10/18/2018,1,Adult,Gray,White,Cinnamon+Gray,Gray & Cinnamon selected as Primary. White selected as Higlights. Made executive adjustments.,Ground Plane,FALSE,Ground & Tree Base,false,false,true,true,false,false,false,false,false,false,false,false,false,together w/ #3,34I-PM-195245-05
-73.97821374,40.78013225,38C,PM,10/09/2018,27,Juvenile,Cinnamon,White,Gray+Cinnamon,Gray & Cinnamon selected as Primary. Gray selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,thin branch of tree,false,false,false,false,true,false,false,false,false,false,false,true,true,playing,38C-PM-437575-08
-73.96959877,40.79813336,02F,PM,10/11/2018,16,Adult,Gray,Cinnamon,Gray+,"No real highlight, White tail?",Ground Plane,FALSE,Baseball field #3,false,false,false,false,false,false,false,false,false,false,false,false,false,"chasing (#8),playing?",02F-PM-955377-09
-73.97282146,40.77968836,32E,PM,10/19/2018,6,Adult,Black,"Gray, White",Gray+,white on tail,Ground Plane,FALSE,lawn,true,false,false,true,true,false,false,false,false,false,false,false,false,running (up tree),32E-PM-298157-14
-73.97348832,40.78739179,12G,AM,10/20/2018,7,Adult,Gray,Gray,Gray+Cinnamon,Gray & Cinnamon selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,tree,false,false,false,false,false,false,false,false,false,false,false,true,false,jumping,12G-AM-537683-14
-73.95057023,40.77890911,32F,PM,10/18/2018,12,Adult,Gray,"Cinnamon, White","Gray+Black, Cinnamon, White",Black stripe along sides,Ground Plane,FALSE,along bottom of rock outcropping,false,false,false,false,true,false,false,false,false,false,false,true,false,"eating (a mushroom),circles around us,really fat,scratching himself,grooming activity",32F-PM-364673-14
-73.96880084,40.7745652,15H,PM,10/09/2018,23,Adult,Gray,Cinnamon,Gray+White,injured,Ground Plane,FALSE,on rock,false,false,true,false,false,false,false,false,false,false,false,true,false,"eating (a mushroom),circles around us,really fat,scratching himself,grooming activity",15H-PM-942746-22
-73.95311548,40.79955441,22F,PM,10/13/2018,9,Adult,Cinnamon,Cinnamon,Gray+,white haunches,Ground Plane,FALSE,Elm tree,false,false,false,false,true,false,false,false,false,false,false,true,false,digging?,22F-PM-258004-12
-73.96131759,40.77932244,32F,PM,10/14/2018,27,Adult,Gray,White,Gray+,notch on tail,Ground Plane,FALSE,tree,false,false,false,false,true,false,false,false,false,false,true,true,false,ran up tree,32F-PM-732886-25
-73.95617225,40.79638998,15B,PM,10/06/2018,11,Adult,Cinnamon,Cinnamon,"Gray+Cinnamon, White","High in tree, unable to tell",Ground Plane,FALSE,in tree,true,false,false,false,false,false,false,false,false,true,false,false,false,walking,15B-PM-274031-22
-73.96535727,40.77300688,13D,AM,10/18/2018,10,Adult,Cinnamon,"Black, Cinnamon, White",Cinnamon+Gray,White selected as Primary. Black selected as Highlights. Made executive adjustments.,Above Ground,10,edge of landscape,true,false,false,false,true,true,false,false,false,false,false,true,true,chasing #14,13D-AM-516165-18
-73.96302256,40.77241363,10I,PM,10/09/2018,21,Adult,Gray,Cinnamon,Gray+White,Gray tail & butt,Above Ground,6,under a tree,false,false,false,false,false,false,false,false,false,false,false,false,false,digging?,10I-PM-212230-02
-73.96567539,40.76600683,19H,PM,10/09/2018,1,Adult,Gray,White,Gray+White,Short tail,Ground Plane,FALSE,Sitting on back of bench with food hanging from mouth,false,false,true,false,true,false,false,false,false,false,false,true,false,"chasing (#8),playing?",19H-PM-643606-08
-73.97502076,40.78785446,13C,PM,10/07/2018,18,Adult,Gray,Cinnamon,Gray+,"Gray & Cinnamon selected as Primary: ""much browner, like 1/2 & 1/2"".",Ground Plane,FALSE,tree,false,false,false,true,true,false,false,false,false,true,false,true,false,playing,13C-PM-610699-01
-73.95844699,40.77788569,09G,PM,10/11/2018,4,Adult,Gray,White,Cinnamon+Gray,Gray & Cinnamon selected as Primary. Nothing selected as Highlights. Made executive adjustments.,Above Ground,40,under a tree,false,false,false,false,false,false,false,false,false,true,false,false,false,mushroom,09G-PM-399240-08
-73.97233199,40.79534286,07A,PM,10/08/2018,5,Adult,Gray,Cinnamon,"Gray+Cinnamon, White",White selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.,Above Ground,4,Across Transverse,false,false,true,false,true,false,false,false,false,false,false,false,false,climbing (down from ~10'),07A-PM-317320-05
-73.98039416,40.78157137,16D,AM,10/12/2018,9,Adult,Gray,White,Gray+,young adult,Above Ground,5,tree & ground,false,false,false,true,true,false,false,false,false,false,false,false,true,peanuts,16D-AM-840396-14
-73.96086699,40.79899868,04C,AM,10/18/2018,27,Adult,Gray,Cinnamon,"Gray+Cinnamon, White",But it was kind of dark?,Ground Plane,FALSE,rocky outcrop,false,false,false,false,false,false,false,false,false,false,false,true,false,walking on branch,04C-AM-365891-17
-73.97559079,40.77144262,02F,AM,10/16/2018,17,Juvenile,Gray,Gray,Gray+,Partial missing tail,Above Ground,40,Tree,false,true,false,true,true,true,false,false,false,false,false,false,false,hiding a nut,02F-AM-188744-20
-73.95159356,40.79549302,42H,PM,10/16/2018,3,Adult,Gray,Cinnamon,Gray+,white at end of tail,Ground Plane,FALSE,then perched on 2-ft high border fencing,true,true,false,false,true,false,false,false,false,false,false,true,false,walking,42H-PM-104430-20
-73.95117011,40.79225297,01B,PM,10/10/2018,16,Adult,Gray,Gray,Gray+,white back legs,Above Ground,5,Bushes,false,false,false,false,true,false,false,false,false,false,false,true,false,together w/ #8,01B-PM-205635-02
-73.95239816,40.79205317,42C,PM,10/09/2018,5,Adult,Gray,"Cinnamon, White",Gray+,cinnamon tail,Above Ground,10,in grass,false,false,false,false,true,false,false,false,false,true,false,true,false,chased by dog,42C-PM-422555-27
-73.96952197,40.79465367,12I,AM,10/10/2018,16,Adult,Gray,Cinnamon,Gray+Cinnamon,Gray & Cinnamon selected as Primary. White selected as Higlights. Made executive adjustments.,Ground Plane,FALSE,Same tree (as #6),true,false,true,true,false,false,false,false,false,false,false,false,false,digging,12I-AM-240035-18
-73.98067267,40.79170469,12A,AM,10/13/2018,3,Juvenile,Gray,"Cinnamon, White",Gray+Cinnamon,"Listed as primary white with cinnamon highlights, I changed to Gray/cinnamon - JO",Above Ground,7,Pond area,false,false,true,false,true,false,false,false,false,false,false,true,false,chasing #3,12A-AM-445175-16
-73.9519752,40.78695854,35D,PM,10/08/2018,20,Juvenile,Gray,Cinnamon,Gray+Cinnamon,Cinnamon back. Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,branches,false,true,false,true,false,false,false,false,false,false,false,false,false,walking,35D-PM-440278-27
-73.96769784,40.76953152,03D,PM,10/19/2018,15,Adult,Gray,Black,Gray+Cinnamon,White selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.,Above Ground,8,Grassy area,true,false,true,false,true,false,false,false,false,true,false,false,false,walking,03D-PM-307529-02
-73.95077003,40.76605584,21C,PM,10/12/2018,30,Adult,Gray,White,Gray+,Cinnamon back. Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,by rock,true,false,false,false,true,false,false,false,false,false,true,false,false,buried nut,21C-PM-851149-02
-73.95086544,40.79733174,15H,AM,10/20/2018,3,Juvenile,Gray,Cinnamon,Gray+,white tail/belly,Above Ground,12,on fence,false,false,true,false,true,false,false,false,false,false,false,true,false,nut in mouth,15H-AM-320593-01
-73.95434268,40.7866216,12F,AM,10/19/2018,20,Juvenile,Gray,Cinnamon,Gray+White,Cinnamon flanks,Ground Plane,FALSE,foot of tree,true,false,false,false,false,false,false,false,false,false,false,true,false,foraging (loving the acorns!),12F-AM-635308-06
-73.97190205,40.79295503,38C,PM,10/11/2018,14,Adult,Gray,Cinnamon,Gray+Cinnamon,(very brown),Ground Plane,FALSE,small open area but w/ 7 large oak trees,false,false,true,false,false,false,false,false,false,false,false,true,true,"shelling and eating a nut then a dog chased it up a tree & squirrel carried its nut up the tree,settled in a branch & resumed eating",38C-PM-260533-17
-73.96905234,40.78186403,12D,PM,10/17/2018,16,Adult,Cinnamon,"Black, White",Gray+Cinnamon,White tail,Ground Plane,FALSE,foot of tree,true,false,false,true,false,false,false,false,false,true,false,true,false,together w/ #7,12D-PM-418138-17
-73.95440156,40.76904084,13C,AM,10/06/2018,29,Adult,Gray,Cinnamon,Cinnamon+White,White back left leg,Ground Plane,FALSE,Climbed fence,true,false,true,false,false,false,false,false,false,false,false,false,false,chasing (a chipmunk),13C-AM-731125-11
-73.97119556,40.76931819,39E,PM,10/18/2018,29,Juvenile,Gray,White,"Gray+Cinnamon, White",Cinnamon flanks,Ground Plane,FALSE,up a tree,false,false,false,false,true,false,false,false,false,true,false,false,false,buried nut,39E-PM-178661-20
-73.97583027,40.78904795,17B,PM,10/12/2018,17,Adult,Gray,White,Cinnamon+White,small adult,Ground Plane,FALSE,"Under ""Grape Arbor"" structure behind Bandshell",false,false,false,false,true,false,false,false,false,false,false,false,false,dead (something ran over it),17B-PM-250274-14
-73.96365452,40.78006081,25I,PM,10/19/2018,28,Adult,Gray,"Gray, White",Gray+Cinnamon,White ring on short tail,Ground Plane,FALSE,along the road,true,false,false,true,true,true,false,false,false,false,false,false,true,burying,25I-PM-666520-06
-73.95172886,40.77197071,35E,AM,10/18/2018,24,Adult,Gray,Cinnamon,Gray+,Cinnamon stripe on back,Ground Plane,FALSE,elevated ground,false,false,false,false,true,false,false,false,false,false,false,false,true,following #1,35E-AM-985474-17
-73.95927762,40.78221866,21B,PM,10/12/2018,20,Adult,Gray,White,Gray+White,Cinnamon on the tail,Ground Plane,FALSE,trellis,true,false,true,false,true,false,false,false,false,false,false,true,true,still,21B-PM-126354-18
-73.96323767,40.76717133,14F,PM,10/19/2018,23,Adult,Gray,White,Gray+,white haunches/tail,Above Ground,7,in a tree with red berries,true,false,false,false,true,false,false,false,false,false,false,false,true,sitting,14F-PM-606212-15
-73.97810366,40.78540063,05F,AM,10/20/2018,18,?,Gray,"Cinnamon, White",Gray+Cinnamon,white neck and belly,Ground Plane,FALSE,98th @ edge of park,false,false,false,false,true,false,false,false,false,false,false,true,false,watching passers-by,05F-AM-325314-23
-73.96182471,40.77438135,34A,PM,10/17/2018,18,Adult,Gray,Cinnamon,Gray+,Gray & Cinnamon selected as Primary. Gray & White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,tree,false,false,false,false,true,false,false,false,false,false,false,false,true,could this squirrel be eating a white mushroom?,34A-PM-333094-18
-73.95003444,40.79299101,38A,PM,10/06/2018,22,Adult,Gray,Cinnamon,Cinnamon+Gray,"Gray & Cinnamon selected as Primary: ""much browner, like 1/2 & 1/2"".",Ground Plane,FALSE,BIG TREE,false,false,false,true,true,false,false,false,true,false,false,false,false,watching,38A-PM-760441-23
-73.97675479,40.77583785,07A,PM,10/14/2018,14,Adult,Cinnamon,Cinnamon,Gray+,"unknown - cannot see, only hear",Ground Plane,FALSE,"5, 6, 7 all at same tree trunk base",false,false,false,true,true,false,false,false,false,false,false,false,false,laid down on the branch,07A-PM-863593-19
-73.96486395,40.78093799,38F,PM,10/11/2018,18,Adult,Gray,"Cinnamon, White",Black+,Gray & Cinnamon selected as Primary. Cinnamon & White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,Across Transverse,false,false,false,false,false,false,false,false,false,false,false,true,false,building nest!,38F-PM-454398-01
-73.95357677,40.7653198,32B,AM,10/20/2018,15,Adult,Gray,Cinnamon,Cinnamon+White,Cinnamon on shoulders,Ground Plane,FALSE,Ground & Tree Base,false,false,false,false,true,false,false,false,false,false,false,false,true,playing with #6,32B-AM-170081-28
-73.95787118,40.76746137,36C,PM,10/17/2018,15,Adult,Gray,White,Gray+Cinnamon,Sighting was far away,Above Ground,4,next to the hole of #6,true,false,false,false,false,false,false,false,false,true,false,false,false,gathering acorns,36C-PM-421631-01
-73.95924663,40.77872952,40A,PM,10/07/2018,6,Adult,Gray,Cinnamon,"Gray+Cinnamon, White","Didn't see squirrel size, or colors",Ground Plane,FALSE,Gathering/digging in grassy area b/w trees,true,false,true,false,false,false,false,false,false,false,false,false,false,ran away & disappeared,40A-PM-519592-29
-73.95907472,40.78180828,21A,AM,10/10/2018,27,Adult,Gray,Gray,Gray+White,Blonde? in Highlights,Ground Plane,FALSE,small open area but w/ 7 large oak trees,false,true,false,false,true,false,false,false,false,true,false,false,false,chasing (#3),21A-AM-184636-15
-73.96985732,40.7860361,15F,AM,10/18/2018,15,Adult,Gray,"Gray, White",Cinnamon+Gray,Darker than others,Ground Plane,FALSE,on top [of] a big rock/boulder in the area,false,false,true,false,true,false,false,false,false,false,false,true,false,ran across a path,15F-AM-495025-18
-73.97192899,40.77517948,35B,AM,10/16/2018,18,Adult,Gray,White,Gray+Cinnamon,"Gray tail, Cinnamon feet",Ground Plane,FALSE,Between ground & tree,false,false,false,false,true,false,false,false,false,false,false,true,true,chased by dog,35B-AM-718741-07
-73.95571485,40.78937949,03B,PM,10/09/2018,4,Juvenile,Gray,Cinnamon,"Gray+Cinnamon, White",Cinnamon head,Ground Plane,FALSE,Crossing path to tree,false,false,false,false,false,false,false,false,false,false,false,false,true,foraging (on the tree itself),03B-PM-773741-29
-73.9556912,40.79519373,15D,PM,10/12/2018,23,Juvenile,Gray,Cinnamon,Gray+Cinnamon,Cinnamon stripe on back,Above Ground,30,on fence,false,false,false,false,true,false,false,false,false,false,false,false,false,sitting,15D-PM-231057-20
-73.95390059,40.79236754,08D,AM,10/13/2018,8,Adult,Gray,Cinnamon,"Cinnamon+Gray, White","Black tail & edge, Cinnamon mid, While tail edge",Ground Plane,FALSE,small open area but w/ 7 large oak trees,true,false,false,false,true,false,false,false,false,false,false,false,false,sitting,08D-AM-560882-29
-73.95244921,40.76630556,22A,PM,10/16/2018,15,Adult,Gray,Cinnamon,Gray+Cinnamon,"White belly & stripes on tail, Cinnamon face & stripes on back",Ground Plane,FALSE,on rock,false,false,false,true,true,false,false,false,false,false,false,true,false,throwing down acorns,22A-PM-176420-09
-73.96508361,40.78182828,22H,AM,10/19/2018,3,Juvenile,Gray,White,Gray+Cinnamon,Gray & Cinnamon selected as Primary. Black selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,tree,false,false,false,false,false,false,false,false,false,true,false,true,false,chasing (a chipmunk),22H-AM-286737-13
-73.96539251,40.76860503,38A,AM,10/20/2018,30,Adult,Gray,White,"Gray+Cinnamon, White",Cinnamon on its head,Above Ground,4,ran up tree,false,false,false,false,true,false,false,false,false,false,false,true,false,scratching,38A-AM-713956-24
-73.95606272,40.77343255,15B,AM,10/16/2018,15,Adult,Gray,"Gray, White",Cinnamon+Gray,"Cinnamon flanks, light band across nose",Ground Plane,FALSE,hanging out w/ Squirrel #1,true,false,true,false,false,false,false,false,false,false,false,false,false,sleeping,15B-AM-278805-20
-73.96072579,40.79964894,21G,PM,10/06/2018,13,Juvenile,Gray,White,Gray+White,"Very far, so appx",Ground Plane,FALSE,climbed tree,false,false,false,false,false,false,false,false,false,false,false,true,false,falling,21G-PM-523694-26
-73.95909098,40.76992763,09C,PM,10/10/2018,9,Adult,Gray,White,Gray+,"Gray & Cinnamon selected as Primary with a note that it was ""hard to tell"".",Ground Plane,FALSE,up/down tree,false,true,false,false,false,false,false,false,false,false,false,true,false,hopping,09C-PM-604407-19
-73.9561414,40.78247545,33E,AM,10/20/2018,2,Adult,Gray,White,Gray+Cinnamon,No Primary Fur Color selected. Made executive adjustment based on other squirrels.,Ground Plane,FALSE,along bottom of rock outcropping,false,false,true,true,false,false,false,false,false,false,false,false,true,grooming,33E-AM-724147-11
-73.95317965,40.7866746,20F,PM,10/08/2018,24,Juvenile,Gray,White,"Gray+Black, Cinnamon, White",white belly,Above Ground,20,rocks,false,false,false,true,false,false,false,false,false,false,false,false,false,chirps,20F-PM-227816-21
-73.97053309,40.78964295,32A,PM,10/06/2018,8,Adult,Gray,Cinnamon,"Gray+Cinnamon, White","Gray & Cinnamon selected as Primary. Gray, Cinnamon & White selected as Highlights. Made executive adjustments.",Ground Plane,FALSE,in tree,false,false,false,false,false,false,false,false,false,true,false,true,false,"chasing (#8),scratching",32A-PM-845461-28
-73.96935145,40.7846147,18I,AM,10/17/2018,29,Adult,Gray,White,Cinnamon+Gray,white at end of tail,Ground Plane,FALSE,root bed of tree,false,false,false,false,false,false,false,false,false,true,false,false,false,did not notice dog sitting a few yards away (10-20 ft),18I-AM-900015-11
-73.97820409,40.76525468,07H,AM,10/08/2018,30,Adult,Black,White,Gray+,my favorite,Above Ground,4,hanging out w/ Squirrel #1,false,false,false,false,true,false,false,false,false,false,false,false,false,jumping on fence,07H-AM-940289-25
-73.9629793,40.77640467,08I,PM,10/19/2018,20,Adult,Gray,"Cinnamon, White",Gray+Cinnamon,small adult,Ground Plane,FALSE,edge of landscape,true,false,false,true,true,false,false,false,false,true,false,true,false,mushroom,08I-PM-711047-23
-73.98002867,40.78313818,22C,PM,10/11/2018,17,Adult,Gray,"Gray, White",Gray+White,beauty!,Ground Plane,FALSE,tree,false,false,false,false,false,false,false,false,false,false,false,false,false,hiding,22C-PM-940248-21
-73.96652166,40.76800426,14C,PM,10/19/2018,13,Adult,Gray,Cinnamon,Cinnamon+Gray,White tail,Ground Plane,FALSE,under a tree,false,false,false,false,false,false,false,false,false,false,false,false,false,hopping,14C-PM-618532-11
-73.96409956,40.77725549,07B,AM,10/12/2018,1,Juvenile,Gray,Cinnamon,Gray+,Cinnamon back. Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,tree,false,false,true,false,false,false,false,false,false,true,false,true,false,chased by dog #2,07B-AM-462632-11
-73.97215064,40.76607968,14H,AM,10/13/2018,2,Adult,Gray,White,Cinnamon+White,Gray tail & butt,Ground Plane,FALSE,Running across wide street,true,false,false,false,false,false,false,false,false,false,false,true,false,together w/ #8,14H-AM-834948-09
-73.96258467,40.76767725,08B,PM,10/18/2018,30,Adult,Gray,White,Gray+White,Gray & Cinnamon selected as Primary. Cinnamon & White selected as Highlights. Made executive adjustments.,Above Ground,25,running up and down,false,false,false,true,false,false,false,false,false,true,false,true,false,sitting,08B-PM-722400-26
-73.98019975,40.77888548,14A,PM,10/16/2018,15,Adult,Cinnamon,Cinnamon,Gray+,Gray & Cinnamon selected as Primary. Nothing selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,in tree,true,false,false,false,true,false,false,false,false,false,false,false,true,cleaning,14A-PM-285545-27
-73.97998447,40.7695833,09A,AM,10/09/2018,12,Adult,Black,"Cinnamon, White",Gray+Cinnamon,Gray & White selected as Primary & Highlights. Made executive adjustments.,Ground Plane,FALSE,Tree cavity [of] London Plane tree,true,false,false,false,false,false,false,false,false,false,false,true,true,lying down,09A-AM-704903-19
-73.95529864,40.78489256,04D,PM,10/08/2018,14,Adult,Gray,"Black, Cinnamon, White",Gray+,Also looks quite brown - minimal body highlight coloring - black edges,Above Ground,15,lower branch of tree,false,false,false,false,true,false,false,false,false,true,false,true,true,burying,04D-PM-128687-13
-73.96983533,40.78918525,35E,PM,10/10/2018,25,Juvenile,Gray,"Gray, White",Gray+Cinnamon,"Listed as primary white with cinnamon highlights, I changed to Gray/cinnamon - JO",Ground Plane,FALSE,Sitting on tree limb,true,true,false,false,false,false,false,false,false,false,false,false,false,chasing #2 and climbing tree w/ #2,35E-PM-587268-18
-73.9771642,40.7930976,14D,AM,10/14/2018,29,Adult,Cinnamon,Cinnamon,Gray+,beauty!,Ground Plane,FALSE,At fence,true,false,false,true,false,false,false,false,false,false,false,true,false,nut in mouth,14D-AM-937608-04
-73.96474092,40.77195753,14D,PM,10/18/2018,2,Adult,Gray,Gray,Gray+,vid!,Ground Plane,FALSE,tree,false,false,false,false,false,false,false,false,false,false,false,false,false,planting acorns,14D-PM-392429-07
-73.95695244,40.77080737,02B,AM,10/11/2018,18,Adult,Gray,"Cinnamon, White",Cinnamon+Gray,"White legs, front & back",Above Ground,3,Trash bins,true,false,true,false,true,false,false,false,false,false,false,true,false,scratching self,02B-AM-900651-24
-73.97437386,40.76859228,01B,PM,10/20/2018,22,Adult,Gray,White,Gray+,White underbelly,Above Ground,2,in tree,false,false,false,true,true,false,false,false,false,false,false,false,false,walking,01B-PM-275078-11
-73.96157689,40.78731801,10G,PM,10/14/2018,7,Adult,Gray,White,Gray+,Too far & cloudy to tell,Above Ground,20,tree branches,true,false,false,false,true,false,false,false,false,true,false,true,true,with some nuts in the mouth,10G-PM-736949-15
-73.97847553,40.78978416,37G,AM,10/20/2018,29,Adult,Gray,Gray,Gray+Cinnamon,Gray & Cinnamon selected as Primary. Cinnamon & White selected as Highlights. Made executive adjustments.,Above Ground,15,Crossing street,false,false,true,false,false,false,false,false,false,false,false,true,false,chasing #7,37G-AM-920902-20
-73.97953387,40.76602275,01G,PM,10/11/2018,23,Adult,Gray,White,Gray+Cinnamon,"Gray, Cinnamon & White selected as Primary. Gray & White selected as Highlights. Made executive adjustments.",Ground Plane,FALSE,Fallen branch,false,false,false,false,false,false,false,false,false,false,false,true,false,sitting there,01G-PM-203833-17
-73.96445448,40.79787269,25I,AM,10/07/2018,29,Juvenile,Gray,Cinnamon,"Gray+Cinnamon, White",Partial missing tail,Ground Plane,FALSE,in the European Beech,false,false,false,false,true,false,false,false,false,true,false,false,false,digging & burying,25I-AM-145380-08
-73.96416274,40.76674046,35B,AM,10/18/2018,25,Adult,Gray,White,Gray+Cinnamon,Side stripes,Above Ground,2,in grass by light post,false,false,false,false,false,false,false,false,true,false,false,true,true,made a back-door escape from dog off-leash,35B-AM-990153-06
-73.96111982,40.78396855,22F,PM,10/10/2018,6,Adult,Gray,White,"Gray+Cinnamon, White",White back left leg,Ground Plane,FALSE,root bed of tree,true,false,false,false,false,false,false,false,false,false,true,false,false,hiding from dog,22F-PM-434004-02
-73.95833258,40.78987516,12C,PM,10/17/2018,14,Adult,Gray,Cinnamon,Gray+White,ran away before I could take a good look,Ground Plane,FALSE,In small tree by water,true,false,false,false,true,false,false,false,false,false,false,false,false,standing upright,12C-PM-698137-28
-73.9504809,40.79557562,11B,PM,10/16/2018,8,Adult,Gray,Gray,Gray+,Black & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,in tree,false,false,false,false,true,false,false,false,false,false,false,false,false,looking at me & #5,11B-PM-191588-10
-73.96492774,40.79005213,36I,PM,10/14/2018,27,Adult,Gray,White,Gray+,"COULD HAVE BEEN CHIPPY, DEEP BROWN",Ground Plane,FALSE,Fence pole,false,true,true,true,false,false,false,false,false,false,false,true,true,eating (berries),36I-PM-449442-13
-73.97100586,40.79313779,38D,PM,10/13/2018,22,Adult,Gray,White,Gray+Cinnamon,Gray & Cinnamon selected as Primary. Gray & White selected as Highlights. Made executive adjustments.,Above Ground,5,up a tree,true,false,false,false,false,false,false,false,true,true,false,false,false,chasing squirrel #3,38D-PM-837711-15
